PROVIDER_NUMBER,FYB,FYE,STATUS,C000001_20000_00500,C000001_20000_00600,C000001_20000_00700
150006,01-JAN-17,31-DEC-17,As Submitted,118966761,198029207,303149658
150007,01-JAN-17,31-DEC-17,As Submitted,110982966,171685749,306381471
150008,01-JUL-17,30-JUN-18,As Submitted,137020149,230017028,302841956
150009,01-AUG-17,31-JUL-18,Amended,122613798,276014069,337410385
150010,01-JUL-17,30-JUN-18,Amended,118968129,174596858,344275992
150011,01-JUL-17,30-JUN-18,As Submitted,118923237,112766679,330696783
150012,01-JUL-17,30-JUN-18,As Submitted,304023771,624986657,519043047
150015,01-JAN-17,31-DEC-17,Amended,161738075,229151346,452312659
150017,01-JUL-17,30-JUN-18,Amended,428953321,1766086731,1157733297
150018,01-JAN-17,31-DEC-17,Amended,250712926,430322582,383507530
150021,01-JAN-17,31-DEC-17,Amended,656819842,1637409151,1586543314
150022,01-JAN-17,31-DEC-17,As Submitted,44366149,37636966,147271177
150023,01-JAN-17,31-DEC-17,Amended,329919458,513171904,838607767
150024,01-JAN-17,31-DEC-17,As Submitted,535935616,868352305,916182653
150026,01-JAN-17,31-DEC-17,As Submitted,172006806,206086047,402835207
150030,01-JAN-17,31-DEC-17,Settled,66113871,61366529,124356326
150034,01-JUL-17,30-JUN-18,As Submitted,199404280,378418006,556287906
150035,01-JAN-17,31-DEC-17,As Submitted,250687859,904033200,985649106
150037,01-JAN-17,31-DEC-17,Amended,88619931,70609134,253243297
150042,01-JAN-17,31-DEC-17,Amended,149186460,199365049,368479072
150044,01-OCT-16,31-AUG-17,Amended,255159770,448168792,591912878
150044,01-SEP-17,31-AUG-18,Amended,258840574,556796873,734694024
150045,01-OCT-16,30-SEP-17,As Submitted,44206042,43671463,105667419
150046,01-SEP-17,31-AUG-18,As Submitted,116273899,378128060,396281705
150047,01-JUN-17,31-MAY-18,As Submitted,82956965,273285881,231919518
150048,01-JAN-17,31-DEC-17,Amended,236513298,282501907,509066116
150051,01-JAN-17,31-DEC-17,As Submitted,281586771,597984358,784004742
150056,01-JAN-17,31-DEC-17,Amended,1857142636,4560998338,3813438104
150057,01-JAN-17,31-DEC-17,Amended,86241803,169589527,305604963
150058,01-JAN-17,31-DEC-17,As Submitted,365342075,797890642,548151783
150059,01-JAN-17,31-DEC-17,Amended,126466590,148770556,247851913
150061,01-JAN-17,31-DEC-17,As Submitted,47140430,43851141,88317551
150064,01-OCT-16,30-SEP-17,As Submitted,33018827,18264021,74803911
150065,01-JAN-17,31-DEC-17,As Submitted,95938296,59943116,265885324
150069,01-JAN-17,31-DEC-17,As Submitted,70742649,94697095,194181815
150072,01-JAN-17,31-DEC-17,As Submitted,44719655,32244672,108440123
150074,01-JAN-17,31-DEC-17,Amended,571223758,768385086,1440284697
150075,01-OCT-16,30-SEP-17,Settled,29081280,66144067,125932382
150076,01-JUL-17,30-JUN-18,As Submitted,42519289,41863086,136128869
150082,01-OCT-16,30-SEP-17,Amended,514036552,926713082,1128879067
150084,01-JUL-17,30-JUN-18,As Submitted,849266478,2433226792,1384256396
150086,01-JAN-17,31-DEC-17,As Submitted,72685855,76763572,129222069
150088,01-JUL-17,30-JUN-18,As Submitted,164175566,214034970,458146281
150089,01-JAN-17,31-DEC-17,Amended,314002709,943524441,818451901
150090,01-JAN-17,31-DEC-17,Amended,139948074,271284713,271378948
150091,01-JAN-17,31-DEC-17,Amended,39042673,47786843,131932816
150097,01-JAN-17,31-DEC-17,Amended,94745350,83803325,258507160
150100,01-JUL-17,30-JUN-18,As Submitted,367465134,755876842,969719465
150101,01-JAN-17,31-DEC-17,Amended,49578021,41996058,168472329
150102,01-JAN-17,31-DEC-17,As Submitted,19342643,14432608,71121346
150104,01-JAN-17,31-DEC-17,Amended,67415334,79516534,241022965
150109,01-JAN-17,31-DEC-17,Amended,254453485,577417895,596178908
150112,01-JAN-17,31-DEC-17,Amended,231960346,246763910,390009721
150113,01-JAN-17,31-DEC-17,Amended,134805829,204062422,324062343
150115,01-JUL-17,30-JUN-18,Amended,126059740,117825764,309393357
150125,01-JUL-17,30-JUN-18,As Submitted,454627958,756456704,947159244
150126,01-JAN-17,31-DEC-17,Amended,167732234,283492752,376003339
150128,01-JAN-17,31-DEC-17,Amended,194640875,447544395,419012347
150133,01-MAR-17,28-FEB-18,Amended,63365731,154814927,373959516
150146,01-JAN-17,31-DEC-17,Amended,44809979,53248909,164118073
150149,01-JAN-17,31-DEC-17,Settled,69084799,84580614,68220344
150150,01-APR-17,31-MAR-18,As Submitted,101847568,231482240,447137547
150153,01-JUL-17,30-JUN-18,As Submitted,104762438,391544109,128710971
150157,01-JUL-17,30-JUN-18,As Submitted,126090255,242765789,355023868
150158,01-JAN-17,31-DEC-17,As Submitted,134618976,328327507,498455743
150160,01-JAN-17,31-DEC-17,As Submitted,102376146,120757963,234210024
150161,01-JAN-17,31-DEC-17,As Submitted,163682926,365880644,344501927
150162,01-JAN-17,31-DEC-17,Amended,572994879,1177722849,1356056445
150165,01-JAN-17,31-DEC-17,Settled,75421389,103249403,201176808
150166,01-JAN-17,31-DEC-17,As Submitted,43067562,134872732,48935467
150167,01-JAN-17,31-DEC-17,Amended,77398417,213687501,215215788
150168,01-JAN-17,31-DEC-17,As Submitted,51897751,239418721,238014338
150169,01-JAN-17,31-DEC-17,As Submitted,297011582,814678674,537593101
150172,01-JAN-17,31-DEC-17,Amended,31194659,17687411,132348639
150173,01-JAN-17,31-DEC-17,As Submitted,244957084,487519111,717506203
150175,01-OCT-16,30-SEP-17,As Submitted,47071845,99297554,75951973
150176,01-JAN-17,31-DEC-17,As Submitted,37211189,58267325,31543073
150177,01-JAN-17,31-DEC-17,As Submitted,25130798,67753172,32903019
150179,01-JUL-17,30-JUN-18,As Submitted,17956658,26607527,11612091
150181,01-JUL-17,30-JUN-18,As Submitted,41315200,43813739,130799064
150182,01-JAN-17,31-DEC-17,As Submitted,15074223,21491588,11724246
150183,01-JAN-17,31-DEC-17,As Submitted,25214698,45680752,85061717
151300,01-MAY-17,30-APR-18,Settled,,4860314,26858461
151301,01-JUL-17,30-JUN-18,Settled,,10711787,71704740
151302,01-JAN-17,31-DEC-17,Settled,,6370644,26400166
151303,01-JUL-17,30-JUN-18,Settled,,2972756,59125178
151304,01-JAN-17,31-DEC-17,Settled,,7330369,60158537
151305,01-OCT-16,30-SEP-17,Settled,,13265619,48424949
151306,01-JAN-17,31-DEC-17,Settled,,4308627,51933119
151307,01-JUL-17,30-JUN-18,Settled,,8796866,65110116
151308,01-JUL-17,30-JUN-18,As Submitted,,7112321,65430209
151309,01-JUL-17,30-JUN-18,Settled,,4798781,55710641
151310,01-JAN-17,31-DEC-17,Amended,,9181673,85158982
151311,01-JAN-17,31-DEC-17,Settled,,26894142,72340673
151312,01-JAN-17,31-DEC-17,Settled,,7740934,63827778
151313,01-JAN-17,31-DEC-17,Settled,,22930215,93044477
151314,01-JUL-17,30-JUN-18,Settled,,1914091,54847643
151315,01-OCT-16,30-SEP-17,Settled,,19346241,98582717
151316,01-JUN-17,31-DEC-17,Settled,,2483107,21867779
151317,01-JAN-17,31-DEC-17,Settled,,12229664,72713492
151318,01-JAN-17,31-DEC-17,Settled,,54595388,121169753
151319,01-OCT-16,30-SEP-17,Settled,,6337434,43866058
151320,01-OCT-16,30-SEP-17,Settled,28067918,16868992,74282832
151322,01-JAN-17,31-DEC-17,Settled,,14724462,68975727
151323,01-JAN-17,31-DEC-17,Settled,,20354724,82437779
151324,01-JAN-17,31-DEC-17,As Submitted,,6600556,57561607
151325,01-JUL-17,30-JUN-18,Settled,15785189,20372000,27919408
151326,01-JAN-17,31-DEC-17,Settled,,10004121,62144832
151327,01-JAN-17,31-DEC-17,Settled,,11178362,60708358
151328,01-JAN-17,31-DEC-17,Settled,,24040234,160766129
151329,01-JAN-17,31-DEC-17,Settled,,29164266,147339143
151330,01-JAN-17,31-DEC-17,Settled,45508316,24349470,67704644
151331,01-JAN-17,31-DEC-17,Settled,,29429605,113851089
151332,01-JAN-17,31-DEC-17,Settled,,18355453,95684294
151333,01-JAN-17,31-DEC-17,Settled,,9449868,78748219
151334,01-JAN-17,31-DEC-17,Settled,,15010155,48480763
151335,01-JUL-17,30-JUN-18,Settled,,9110850,45534878
152007,01-SEP-17,31-AUG-18,Settled,17725855,55754773,478318
152012,01-SEP-17,31-AUG-18,Settled,20184664,85191298,264517
152013,01-JUN-17,31-MAY-18,Settled,16365160,44244771,269949
152014,01-JAN-17,31-DEC-17,Settled,23200974,69542290,60094
152018,01-SEP-17,09-AUG-18,Settled,10184619,35299333,
152020,01-JUL-17,30-JUN-18,Settled,31120417,96788119,258876
152024,01-FEB-17,31-JAN-18,Settled,20995323,109082056,308930
152025,01-SEP-17,31-AUG-18,Settled,12470128,30333716,
152027,01-NOV-16,31-OCT-17,Settled,13139764,34662126,354
152028,01-NOV-16,31-OCT-17,Settled,18603826,70610002,
153025,01-JAN-17,31-DEC-17,As Submitted,25433932,63748796,3705139
153028,01-JAN-17,31-DEC-17,As Submitted,37308720,78380281,19059688
153030,01-OCT-16,30-SEP-17,As Submitted,9680104,31351233,21546
153037,01-JAN-17,31-DEC-17,Settled,17262487,40036507,19573322
153039,01-JAN-17,31-DEC-17,As Submitted,13203559,21052479,16766345
153042,01-JAN-17,31-DEC-17,As Submitted,10668683,14126656,834492
153043,01-JAN-17,31-DEC-17,As Submitted,21346263,62579482,567
154005,01-JAN-17,31-DEC-17,Settled,4714284,3657396,136475
154009,01-JUL-17,30-JUN-18,Settled,12801689,7197155,12000622
154011,01-JUL-17,30-JUN-18,Settled,5210157,3701311,3166366
154014,01-JUL-17,30-JUN-18,Settled,9005070,8376116,7096478
154018,01-JUL-17,30-JUN-18,Settled,30652556,242820,2585
154019,01-JUL-17,30-JUN-18,Settled,30869851,298189,2475
154020,01-JUL-17,30-JUN-18,Settled,14455898,4836357,15615790
154021,01-JUL-17,30-JUN-18,Settled,6281773,3703514,2865693
154024,01-AUG-17,31-JUL-18,Settled,17064483,56619150,3684925
154031,01-JUL-17,30-JUN-18,Settled,22177786,6386908,17883277
154035,01-JUL-17,30-JUN-18,Settled,6855482,4653279,5448512
154041,01-JAN-17,31-DEC-17,Settled,10149859,34388736,1093896
154047,01-SEP-17,31-AUG-18,Settled,9662136,35381635,50540
154050,01-JUL-17,30-JUN-18,Settled,8556857,4866225,9919886
154051,01-JAN-17,31-DEC-17,Settled,15076580,47599296,3486991
154052,01-JUL-17,30-JUN-18,Settled,7947509,2864293,6907655
154053,01-JUL-17,30-JUN-18,Settled,7601501,3856760,5801927
154054,01-JAN-17,31-DEC-17,Settled,9821407,20045898,
154055,01-JAN-17,31-DEC-17,Settled,9864669,19708800,5778490
154057,01-JAN-17,31-DEC-17,Settled,8639058,21897000,73000
154058,01-JAN-17,31-DEC-17,Settled,8306281,19999188,
154059,01-JAN-17,31-DEC-17,Settled,11886477,24318400,6520270
154060,01-JUL-17,30-JUN-18,Settled,9030641,3292321,4509287
154061,01-JAN-17,31-DEC-17,Settled,8042613,16492223,
154062,01-JAN-17,31-DEC-17,Settled,6485273,12104927,
154063,01-JAN-17,31-DEC-17,Settled,10947137,23625960,
154064,02-NOV-16,31-DEC-16,Settled,1935925,1885383,
154064,01-JAN-17,31-DEC-17,Settled,6573840,12165098,
160001,01-JAN-17,30-APR-17,As Submitted,20831677,16742042,40381305
160001,01-MAY-17,31-DEC-17,As Submitted,36722794,31354652,81282963
160005,01-JUL-17,30-JUN-18,As Submitted,67068098,46960055,104972558
160008,01-OCT-16,30-SEP-17,As Submitted,18564459,11029178,33938709
160013,01-JAN-17,31-DEC-17,Settled,32130916,23273192,97936028
160016,01-JAN-17,31-DEC-17,As Submitted,78694721,102647751,157253733
160024,01-JAN-17,31-DEC-17,As Submitted,118625471,242304057,270269173
160028,01-JUL-17,30-JUN-18,Amended,82917296,192754924,211497007
160029,01-JUL-17,30-JUN-18,As Submitted,119865946,206215653,240158846
160030,01-JUL-17,30-JUN-18,Amended,168344603,253923104,320051471
160032,01-JUL-17,30-JUN-18,As Submitted,32130550,15028613,72106946
160033,01-JUL-17,30-JUN-18,As Submitted,300081593,539715300,572541000
160040,01-JUL-17,30-JUN-18,As Submitted,33175124,43361747,85840394
160045,01-JAN-17,31-DEC-17,As Submitted,265844075,454538757,537964806
160047,01-JAN-17,31-DEC-17,As Submitted,93648363,146107560,193785146
160057,01-JUL-17,30-JUN-18,As Submitted,163538000,175293607,282887245
160058,01-JUL-17,30-JUN-18,Amended,1269492283,2432995420,2253004582
160064,01-JUL-17,30-JUN-18,Amended,247161147,360876629,498602713
160067,01-JUL-17,30-JUN-18,As Submitted,233760845,198041167,632970218
160069,01-JUL-17,30-JUN-18,Amended,116199291,217022764,182745428
160079,01-JUL-17,30-JUN-18,Amended,255106991,347153962,899253596
160080,01-JUL-17,30-JUN-18,Amended,86139077,100237459,165594134
160082,01-JAN-17,31-DEC-17,Amended,440477874,1286039121,836087051
160083,01-JUL-17,30-JUN-18,Amended,588212008,1584998629,1208574872
160089,01-MAY-17,30-APR-18,As Submitted,74439989,91874221,204707867
160101,01-JUL-17,30-JUN-18,As Submitted,97872664,54244221,150500955
160104,01-JAN-17,31-DEC-17,As Submitted,69951620,118272361,131936213
160110,01-JAN-17,31-DEC-17,As Submitted,169487454,208603746,378674950
160112,01-JUL-17,30-JUN-18,As Submitted,75002672,56879283,182761963
160117,01-JAN-17,31-DEC-17,As Submitted,91698456,115772393,179865476
160122,01-OCT-16,30-SEP-17,Amended,44085282,23506204,103032974
160124,01-JUL-17,30-JUN-18,As Submitted,35994952,20703749,53162758
160146,01-JAN-17,31-DEC-17,As Submitted,127200343,198229718,152634448
160147,01-JAN-17,31-DEC-17,Settled w/Audit,,32821464,67743840
160153,01-JUL-17,30-JUN-18,Amended,147233237,314596195,182623802
161300,01-JUL-17,30-JUN-18,Settled,,752540,9214262
161301,01-JUL-17,30-JUN-18,Settled,,13265751,22295007
161302,01-JUL-17,30-JUN-18,As Submitted,,30359468,46655482
161303,01-JUL-17,30-JUN-18,Settled,,6194259,27745386
161304,01-JUL-17,30-JUN-18,As Submitted,,1756033,28559511
161305,01-JUL-17,30-JUN-18,Settled,,1629674,11620433
161306,01-JAN-17,31-DEC-17,Settled,,4667792,47754578
161307,01-JUL-17,30-JUN-18,As Submitted,,7820489,30448415
161308,01-JUL-17,30-JUN-18,As Submitted,,7101527,23150193
161309,01-JUL-17,30-JUN-18,As Submitted,,3804575,39269915
161310,01-JUL-17,30-JUN-18,Settled,,758079,13526590
161311,01-JUL-17,30-JUN-18,Amended,,1872825,11687755
161312,01-JUL-17,30-JUN-18,As Submitted,,4149553,19385456
161313,01-JUL-17,30-JUN-18,As Submitted,18986183,9120747,31260431
161314,01-JUL-17,30-JUN-18,Settled,,4307505,10198041
161315,01-JUL-17,30-JUN-18,Settled,,1857875,9930998
161316,01-JAN-17,31-DEC-17,Settled,,3092124,30081763
161317,01-JUL-17,30-JUN-18,Settled,,4983211,27910606
161318,01-JUL-17,30-JUN-18,As Submitted,,7296103,21022687
161319,01-JUL-17,30-JUN-18,Settled,,1559946,10499992
161320,01-JAN-17,31-DEC-17,Settled,,3249262,13565581
161321,01-JUL-17,30-JUN-18,Settled,,2599785,12950339
161322,01-JUL-17,30-JUN-18,Settled,,1423876,19870972
161323,01-JUL-17,30-JUN-18,Settled,,3739444,35254366
161324,01-OCT-16,30-SEP-17,Settled,,3513025,13933835
161325,01-JUL-17,30-JUN-18,Amended,,4951519,24100577
161326,01-JUL-17,30-JUN-18,Settled,,4426162,34423365
161327,01-JUL-17,30-JUN-18,Settled,,4822081,32164097
161328,01-JUL-17,30-JUN-18,Settled,,4223415,32015305
161329,01-JUL-17,30-JUN-18,Settled,,2285655,24031752
161330,01-JUL-17,30-JUN-18,Settled,,1653369,11299394
161331,01-JUL-17,30-JUN-18,Settled,,3249540,20636308
161332,01-JUL-17,30-JUN-18,Settled,,4174020,15623411
161333,01-JUL-17,30-JUN-18,As Submitted,,9777593,22069375
161334,01-JUL-17,30-JUN-18,As Submitted,,3910903,16900322
161335,01-JUL-17,30-JUN-18,As Submitted,,7407120,45612665
161336,01-JUL-17,30-JUN-18,Settled,,8681369,14646089
161337,01-JUL-17,30-JUN-18,Settled,,2817601,16060336
161338,01-JUL-17,30-JUN-18,Settled,13321889,5530910,18587634
161339,01-JUL-17,30-JUN-18,As Submitted,,11367824,76959521
161340,01-JUL-17,30-JUN-18,Settled,,1922401,17776108
161341,01-JUL-17,30-JUN-18,As Submitted,,3691408,26667107
161342,01-JUL-17,30-JUN-18,As Submitted,,4450569,27324265
161343,01-JUL-17,30-JUN-18,As Submitted,,14930013,70549163
161344,01-JUL-17,30-JUN-18,Settled,,11926548,47493413
161345,01-JUL-17,30-JUN-18,Settled,,2923100,15365307
161346,01-JUL-17,30-JUN-18,Settled,,11402716,31940379
161347,01-JUL-17,30-JUN-18,Settled,,9351786,39963044
161348,01-JUL-17,30-JUN-18,Settled,,2851864,23958742
161349,01-JUL-17,30-JUN-18,As Submitted,,7917384,39744838
161350,01-JAN-17,31-DEC-17,Settled,,5129040,33925757
161351,01-JUL-17,30-JUN-18,As Submitted,,9089488,29230817
161352,01-JUL-17,30-JUN-18,As Submitted,,4764206,37331734
161353,01-JUL-17,30-JUN-18,Settled,,7609678,37002840
161354,01-JAN-17,31-DEC-17,As Submitted,,5461227,24493829
161355,01-JUL-17,30-JUN-18,Settled,,7721993,39595212
161356,01-JUL-17,30-JUN-18,As Submitted,31423370,9536886,43272651
161357,01-JUL-17,30-JUN-18,As Submitted,,5472227,29984101
161358,01-JUL-17,30-JUN-18,Settled,,10821602,39869142
161359,01-JUL-17,30-JUN-18,As Submitted,,8245689,36304519
161360,01-JUL-17,30-JUN-18,As Submitted,,9905937,34947452
161361,01-JUL-17,30-JUN-18,Settled,,7999162,33234456
161362,01-JAN-17,31-DEC-17,Settled,,8585473,30093455
161363,01-JUL-17,30-JUN-18,Settled,,16450104,53700799
161364,01-JUL-17,30-JUN-18,Settled,,8595474,57393769
161365,01-JUL-17,30-JUN-18,As Submitted,,16509292,66780832
161366,01-JAN-17,31-DEC-17,Settled,,13597512,65824341
161367,01-JAN-17,31-DEC-17,As Submitted,,21334345,120244408
161368,01-JUL-17,30-JUN-18,Settled,,7590676,42228888
161369,01-JUL-17,30-JUN-18,Settled,,7150034,46024005
161370,01-JUL-17,30-JUN-18,Settled,,2672888,15436040
161371,01-JUL-17,30-JUN-18,As Submitted,,16196127,66394807
161372,01-JUL-17,30-JUN-18,Settled,,14105371,65278165
161373,01-JUL-17,30-JUN-18,As Submitted,,3969485,17793408
161374,01-JUL-17,30-JUN-18,As Submitted,,10820463,50531111
161375,01-JUL-17,30-JUN-18,Settled,43753709,20804067,52295352
161376,01-JUL-17,30-JUN-18,Settled,43844464,12712640,52386700
161377,01-JUL-17,30-JUN-18,Amended,,5862175,57861581
161378,01-JUL-17,30-JUN-18,Settled,,1031871,5021621
161379,01-JUL-17,30-JUN-18,As Submitted,,17971522,61145682
161380,01-JUL-17,30-JUN-18,As Submitted,,5624601,34984394
161381,01-JUL-17,30-JUN-18,Settled,,12127369,41750647
162001,01-FEB-17,31-JAN-18,Settled,13422041,38879138,
162003,01-JAN-17,31-DEC-17,Reopened,9926689,34950605,
164002,01-JUL-17,30-JUN-18,Settled,14032378,11904829,
164003,01-JUL-17,30-JUN-18,Settled,18235979,21295048,35516
170006,01-APR-17,31-MAR-18,As Submitted,77576003,74481353,186517839
170009,01-JAN-17,31-DEC-17,As Submitted,25210789,51652408,56668669
170012,01-OCT-16,30-SEP-17,As Submitted,134117483,295811670,284641539
170013,01-JUL-17,30-JUN-18,As Submitted,130512065,185366932,276016117
170014,01-JAN-17,31-DEC-17,Amended,34524454,19961398,72741399
170016,01-JUL-17,31-OCT-17,As Submitted,56129900,108924864,129411511
170017,01-JAN-17,31-DEC-17,As Submitted,46089506,33742452,84232825
170020,01-JUL-17,30-JUN-18,As Submitted,105810615,197514676,206583656
170023,01-JUL-17,30-JUN-18,Amended,75151760,108428816,146010931
170027,01-OCT-16,30-SEP-17,As Submitted,37379096,27417966,54085470
170039,01-JAN-17,31-DEC-17,As Submitted,10411198,6303936,19015721
170040,01-JUL-17,30-JUN-18,As Submitted,1204862712,3065397272,4123803288
170049,01-JAN-17,31-DEC-17,Amended,208996540,360701713,440832665
170058,01-JUL-17,30-JUN-18,As Submitted,25608302,15152190,63460050
170068,01-JAN-17,31-DEC-17,As Submitted,42342821,71159104,74155447
170074,01-MAY-17,30-APR-18,As Submitted,38065000,27473796,81199188
170075,01-OCT-16,30-SEP-17,As Submitted,3385282,2141294,1302439
170086,01-OCT-16,30-SEP-17,As Submitted,366085026,911401209,750875334
170094,01-JAN-17,10-JUL-17,Settled,11868820,4219900,15745585
170103,01-JUL-17,30-JUN-18,As Submitted,58246246,68738342,115328842
170104,01-JAN-17,31-DEC-17,As Submitted,324321985,1048499444,976203529
170105,01-JUL-17,30-JUN-18,As Submitted,19346684,13399698,47927910
170109,01-JAN-17,31-DEC-17,Settled,19325919,9714783,51560844
170110,01-JAN-17,31-DEC-17,Settled w/Audit,14838332,4575792,12249785
170120,01-JAN-17,31-DEC-17,Settled,51635994,49137794,118380976
170122,01-OCT-16,30-SEP-17,Amended,475578321,1553663561,775822922
170123,01-JAN-17,31-DEC-17,Amended,417015721,2480312864,1538830318
170133,01-JAN-17,31-DEC-17,Amended,28971883,27548657,109447064
170137,01-JAN-17,31-DEC-17,As Submitted,156695654,191540931,495357401
170142,01-APR-17,31-MAR-18,As Submitted,78367488,136456229,186768653
170145,01-JAN-17,31-DEC-17,As Submitted,36628513,30803217,68604831
170146,01-JAN-17,31-DEC-17,Amended,122773847,374506554,310389896
170150,01-JAN-17,31-DEC-17,Settled,19241825,14175940,20193890
170166,01-JAN-17,31-DEC-17,As Submitted,6887266,2081587,6136528
170175,01-MAR-17,28-FEB-18,As Submitted,32755537,58808275,84667585
170176,01-JUN-17,31-MAY-18,As Submitted,197596633,950992228,688874796
170182,01-JUN-17,31-MAY-18,Settled,177221777,568609404,536918882
170183,01-JUL-17,30-JUN-18,As Submitted,29901260,55087558,57404079
170185,01-JAN-17,31-DEC-17,Amended,91702274,249796199,240224054
170186,01-JAN-17,31-DEC-17,Settled,42193169,65058003,81298366
170187,01-JAN-17,31-DEC-17,Settled,18898485,22448178,53269651
170188,01-JAN-17,31-DEC-17,As Submitted,29477957,34474098,90850093
170190,01-JAN-17,31-DEC-17,Settled,20885045,28274135,80782391
170191,01-JAN-17,31-DEC-17,As Submitted,36552403,29177886,60088377
170194,01-JAN-17,31-DEC-17,As Submitted,17581023,8549062,78640423
170196,01-JAN-17,31-DEC-17,As Submitted,37277417,110445972,68661324
170197,01-JAN-17,31-DEC-17,As Submitted,48380334,68830413,96745822
170198,01-JAN-17,31-DEC-17,As Submitted,6386202,6831827,9514751
170199,01-JAN-17,31-DEC-17,As Submitted,16585185,8806833,33689706
170200,01-AUG-17,31-JUL-18,As Submitted,36261582,66607288,96431700
170203,01-JAN-17,31-DEC-17,As Submitted,27147694,78430093,22775802
171300,01-JAN-17,31-DEC-17,Settled,,1576295,1285228
171301,01-OCT-16,30-SEP-17,Settled,,1655637,2778055
171302,01-OCT-16,30-SEP-17,Settled,,2389679,3814559
171303,01-JAN-17,31-DEC-17,Settled,,1425852,1946746
171304,01-JAN-17,31-DEC-17,Settled,,1808634,2361903
171306,01-JAN-17,31-DEC-17,Settled,,2766007,3069983
171307,01-JUL-17,30-JUN-18,Settled,,1716399,4801988
171308,01-JUL-17,30-JUN-18,Settled,,578530,5063575
171309,01-JAN-17,31-DEC-17,Settled,,1671288,1735752
171310,01-JAN-17,31-DEC-17,Settled,,2632724,6309091
171311,01-JAN-17,31-DEC-17,Settled,,5939691,15987381
171312,01-JAN-17,31-DEC-17,Settled,,1185438,2341971
171313,01-JUL-17,30-JUN-18,Settled,,12389309,21315166
171314,01-JAN-17,31-DEC-17,Settled,,5142890,1331333
171315,01-JUL-17,30-JUN-18,Settled,,5262123,20637344
171316,01-JAN-17,31-DEC-17,Settled,,6949081,25758161
171317,01-JAN-17,31-DEC-17,Settled,9069912,5367874,7423786
171318,01-OCT-16,30-SEP-17,Settled,,1861432,4304125
171319,01-APR-17,31-MAR-18,Settled,,3375553,21351300
171320,01-OCT-16,30-SEP-17,Settled,,2318238,8040833
171321,01-JAN-17,31-DEC-17,Settled,,6453486,9036549
171322,01-JAN-17,31-DEC-17,Reopened,,735599,2392358
171323,01-JAN-17,31-DEC-17,As Submitted,,808515,2024989
171324,01-JAN-17,31-DEC-17,Settled,,2897055,4752000
171325,01-JAN-17,31-DEC-17,Settled,,1697130,5577482
171326,01-JAN-17,31-DEC-17,Settled,,6030181,9160145
171327,01-JUL-17,30-JUN-18,Settled,,4017319,13844344
171328,01-OCT-16,30-SEP-17,Settled,,3139501,2174682
171329,01-JAN-17,31-DEC-17,Settled,,1324681,3246896
171330,01-MAY-17,30-APR-18,Settled,,3394287,10228804
171331,01-JAN-17,31-DEC-17,Settled,,909234,2808464
171332,01-JAN-17,31-DEC-17,Settled,,1084854,2594247
171333,01-JAN-17,31-DEC-17,Settled,,7284993,24049638
171334,01-JAN-17,31-DEC-17,Settled,,2715515,4472028
171335,01-JAN-17,31-DEC-17,Reopened,,7306323,7593918
171336,01-JAN-17,31-DEC-17,Settled,,3719086,6171643
171337,01-OCT-16,30-SEP-17,Settled,,3604832,20543037
171338,01-JAN-17,31-DEC-17,Settled,,3078666,10297364
171339,01-OCT-16,30-SEP-17,Settled,,4132531,11356747
171340,01-JUL-17,30-JUN-18,As Submitted,,2169390,7483578
171341,01-JAN-17,31-DEC-17,Settled,,9147922,29134837
171342,01-JAN-17,31-DEC-17,Settled,,2603633,3220337
171343,01-JAN-17,31-DEC-17,Reopened,,3028261,3988395
171344,01-JAN-17,31-DEC-17,Settled,,6551629,24255796
171345,01-JUL-17,30-JUN-18,As Submitted,,3883813,30319573
171346,01-JAN-17,31-DEC-17,Settled,,1584564,5550701
171347,01-JAN-17,31-DEC-17,Settled,,6441365,3896879
171348,01-JUL-17,30-JUN-18,As Submitted,,2719460,13556584
171349,01-OCT-16,30-SEP-17,Settled,,5359890,17398062
171350,01-AUG-17,31-JUL-18,As Submitted,,5161621,17899667
171351,01-JAN-17,31-DEC-17,Settled,,1993597,6282597
171352,01-JAN-17,31-DEC-17,Settled,,1565395,4376016
171353,01-APR-17,31-MAR-18,Settled,,3367742,7970524
171354,01-APR-17,31-MAR-18,Settled,,8020452,35410295
171355,01-JAN-17,31-DEC-17,Settled,,9447958,11451625
171356,01-OCT-16,30-SEP-17,Settled,,3078596,11903335
171357,01-OCT-16,30-SEP-17,Settled,,2987154,8211160
171358,01-OCT-16,30-SEP-17,Settled,,3780701,9839410
171359,01-JAN-17,31-DEC-17,Reopened,,4814135,9767374
171360,01-APR-17,31-MAR-18,Settled,,2416679,4514503
171361,01-OCT-16,30-SEP-17,Settled,14309483,6683050,7650189
171362,01-JAN-17,31-DEC-17,Settled,29529963,16133789,45878350
171363,01-JAN-17,31-DEC-17,Settled,,6753234,24975124
171364,01-JAN-17,31-DEC-17,Settled,,1747448,4010117
171365,01-JAN-17,31-DEC-17,Reopened,,2771628,2435830
171366,01-JAN-17,31-OCT-17,Settled,,1140121,5668480
171367,01-JAN-17,31-DEC-17,Settled,,7575211,8645537
171368,01-JAN-17,31-DEC-17,Settled,,3529060,4554880
171369,01-JAN-17,31-DEC-17,Settled,,4324255,5299741
171370,01-JAN-17,31-DEC-17,Settled,,4459610,27873626
171371,01-JAN-17,31-DEC-17,Settled,,8322102,31654127
171372,01-JUL-17,30-JUN-18,As Submitted,,6496691,19702592
