PROVIDER_NUMBER,FYB,FYE,STATUS,C000001_20000_00500,C000001_20000_00600,C000001_20000_00700
110004,01-OCT-15,12-MAY-16,Amended,12323240,12505812,29302539
110005,01-OCT-15,30-SEP-16,Amended,352053912,777612844,878551971
110006,01-JUL-16,30-JUN-17,Amended,168089397,334320531,368928222
110007,01-AUG-16,31-JUL-17,As Submitted,404038250,664641307,861968627
110008,01-OCT-15,30-SEP-16,Amended,172542674,338662282,523374065
110010,01-SEP-16,31-AUG-17,Amended,738955016,1760986348,754002566
110011,01-JUL-16,30-JUN-17,As Submitted,205095398,293277281,490892732
110015,01-JUL-16,30-JUN-17,As Submitted,86726176,102493992,220671982
110016,01-OCT-15,30-JUN-16,Settled,108981365,145620796,224642638
110016,01-JUL-16,30-JUN-17,As Submitted,149822205,194400168,321039015
110018,01-JAN-16,30-JUN-16,As Submitted,40930762,49823336,99711785
110018,01-JUL-16,30-JUN-17,As Submitted,83067581,139820879,228683296
110023,01-JAN-16,31-DEC-16,Settled,74067053,163642214,356115287
110024,01-JUL-16,30-JUN-17,Amended,240490073,398803948,790636250
110025,01-MAY-16,30-APR-17,As Submitted,200621185,326254218,307979322
110026,01-JUL-16,30-JUN-17,As Submitted,10744355,7575972,23558407
110027,01-JUL-16,30-JUN-17,As Submitted,29422746,27674896,53900513
110028,01-JAN-16,31-DEC-16,As Submitted,421241428,846771391,678975860
110029,01-OCT-15,30-SEP-16,As Submitted,755709902,1702119069,1622149332
110030,01-OCT-15,30-SEP-16,Settled,101225019,461386003,554092774
110031,01-JAN-16,31-MAR-16,Settled,25735155,109312543,94243098
110031,01-APR-16,30-JUN-16,Settled,30390264,105679348,92078254
110031,01-JUL-16,30-JUN-17,Amended,122114054,426101303,372933419
110032,01-OCT-15,30-SEP-16,As Submitted,39595608,32550782,63216231
110034,01-JUL-16,30-JUN-17,Amended,611243928,1209048782,1192960109
110035,01-JUL-16,30-JUN-17,As Submitted,731401290,2275207615,1720358219
110036,01-JAN-16,31-DEC-16,Amended,434869062,1128012134,632635677
110038,01-OCT-15,30-SEP-16,As Submitted,211617722,339320729,443686051
110039,01-OCT-15,30-SEP-16,As Submitted,57916075,145338505,184994998
110040,01-JAN-16,31-DEC-16,As Submitted,28000372,35601734,31958955
110041,01-JUL-16,30-JUN-17,Amended,47910508,39878965,70361360
110042,01-JUL-16,30-JUN-17,As Submitted,120474490,213829803,450885451
110043,01-JUL-16,30-JUN-17,Amended,211508577,608330258,334359184
110044,01-AUG-16,31-JUL-17,As Submitted,61503576,68395634,166416964
110045,01-JAN-16,31-DEC-16,As Submitted,28899542,52770257,148720308
110046,01-OCT-15,30-SEP-16,Settled,47377707,106101407,245322277
110050,01-OCT-15,31-DEC-16,As Submitted,14589092,15699606,74349028
110051,01-MAY-16,30-APR-17,As Submitted,54506854,40829570,106799238
110054,01-JUL-16,30-JUN-17,Amended,295415793,630197145,731144620
110064,01-JUL-16,30-JUN-17,Amended,251288447,498553579,492880863
110069,01-JAN-16,31-DEC-16,As Submitted,202556340,287890195,357420694
110071,01-SEP-16,31-AUG-17,As Submitted,29995757,30743956,31800959
110073,01-AUG-16,31-JUL-17,As Submitted,20164967,17899405,57210242
110074,01-OCT-15,30-SEP-16,As Submitted,352304937,837389654,642794576
110075,01-OCT-15,30-SEP-16,Settled,105597811,359540339,531289110
110076,01-JUL-16,30-JUN-17,Amended,309106025,578044963,491587540
110078,01-SEP-16,31-AUG-17,Amended,659800233,1067486119,1248753998
110079,01-JAN-16,31-DEC-16,Amended,750816369,2469134036,1711022692
110082,01-SEP-16,31-AUG-17,As Submitted,314238060,676342216,478431969
110083,01-JUL-16,30-JUN-17,Amended,726435890,2001092897,1550399504
110086,01-SEP-16,31-AUG-17,As Submitted,19262116,10441810,28961242
110087,01-JUL-16,30-JUN-17,As Submitted,632872997,1212817751,1499870888
110089,01-JAN-16,31-DEC-16,Settled,67591142,104210667,184994794
110091,01-OCT-15,30-SEP-16,As Submitted,117600462,314057553,372604558
110092,01-OCT-15,30-SEP-16,As Submitted,18387139,19450011,43930190
110095,01-OCT-15,30-SEP-16,As Submitted,198767177,337593446,622766302
110100,01-JAN-16,31-DEC-16,As Submitted,11924224,3380358,17621182
110101,01-JUL-16,30-JUN-17,As Submitted,18073271,17794869,21083364
110104,01-JUL-16,30-JUN-17,As Submitted,60897576,68491010,123038328
110105,01-OCT-15,30-SEP-16,As Submitted,85631512,111610756,201838692
110107,01-OCT-15,30-SEP-16,As Submitted,538543251,1309740541,1056093322
110109,01-JUL-16,30-JUN-17,As Submitted,26555874,30608738,78209897
110111,01-JAN-16,31-DEC-16,Settled,16860483,12312122,55798282
110113,01-JUN-16,31-MAY-17,As Submitted,11994076,3829521,22596278
110115,01-JAN-16,31-MAR-16,Settled,78013072,391436967,187260859
110115,01-APR-16,30-JUN-16,Settled,87106673,377952202,184717267
110115,01-JUL-16,30-JUN-17,Amended,346876416,1561832828,828702508
110121,01-OCT-15,30-SEP-16,As Submitted,20666059,24140748,43064235
110122,01-OCT-15,30-SEP-16,As Submitted,267409290,460713063,462380322
110124,01-JUL-16,30-JUN-17,As Submitted,50503296,70748447,110762315
110125,01-MAY-16,30-APR-17,Settled,84524537,388079788,403491523
110128,01-JUL-16,30-JUN-17,As Submitted,96145614,131592246,324154279
110129,01-JAN-16,31-DEC-16,As Submitted,241714485,378676331,421619908
110130,01-DEC-15,30-NOV-16,Amended,12752170,14027605,24780692
110132,01-APR-16,31-MAR-17,As Submitted,32943977,38542658,61160450
110135,01-APR-16,31-MAR-17,As Submitted,24484887,19024272,41985034
110142,01-OCT-15,30-SEP-16,Settled,11890065,8537616,35635192
110143,01-JUL-16,30-JUN-17,As Submitted,353023090,936679418,875665073
110146,01-MAY-16,30-APR-17,As Submitted,40116840,33915243,78926876
110150,01-OCT-15,30-SEP-16,Amended,51048693,56469016,104636540
110153,01-JAN-16,31-DEC-16,Settled,25538617,26027230,64113935
110161,01-OCT-15,30-SEP-16,Amended,1075685878,1900632196,3362180999
110164,01-JUL-16,30-JUN-17,Amended,168147675,701708403,496299362
110165,01-FEB-16,31-DEC-16,Amended,123792302,290004763,247441452
110168,01-JUL-16,30-JUN-17,Amended,170058935,755975635,562840043
110177,01-APR-16,31-MAR-17,Amended,235166603,1565122124,786991424
110184,01-JUL-16,30-JUN-17,As Submitted,120311533,258857652,442016588
110187,01-JUL-16,18-AUG-16,Settled,2092133,2451767,4255229
110187,19-AUG-16,30-JUN-17,As Submitted,15269493,20172150,24567418
110189,01-JAN-16,31-DEC-16,Settled,29610371,57355804,154570080
110190,01-JAN-16,31-DEC-16,Settled,8392524,19781107,2138117
110191,01-JUL-16,30-JUN-17,As Submitted,240670653,643516201,650126961
110192,01-SEP-16,31-AUG-17,Settled,163261556,713820317,542922080
110194,01-JUL-16,30-JUN-17,As Submitted,21430542,16782204,34622716
110198,01-JAN-16,31-MAR-16,Settled,36370882,149278521,108001311
110198,01-APR-16,30-JUN-16,Settled,39848232,143601624,106722385
110198,01-JUL-16,30-JUN-17,Settled,152879680,576853754,451930500
110200,01-JUL-16,30-JUN-17,Settled,62720440,158303279,71062770
110201,01-JUL-16,30-JUN-17,Settled,56308350,157018241,223177100
110209,01-JAN-16,31-DEC-16,Settled,14117003,23554840,33161117
110215,01-JUL-16,30-JUN-17,Settled,250793313,676634256,836572911
110225,01-JUL-16,30-JUN-17,As Submitted,63878539,116213215,317456104
110226,01-JUL-16,30-JUN-17,Settled,73013730,105191704,209727673
110229,01-JUL-16,30-JUN-17,Settled,159168884,427959630,557606321
110230,01-SEP-16,31-AUG-17,Settled,126163359,232091966,226244559
110233,01-JUL-16,30-JUN-17,Amended,278917437,148371143,947343281
110234,01-OCT-15,30-SEP-16,Settled,8017058,7480510,11001629
110236,12-MAY-16,31-DEC-16,Amended,8140505,2533630,22790892
111300,01-AUG-16,31-JUL-17,As Submitted,13854716,7343160,19299120
111302,01-APR-16,31-MAR-17,As Submitted,,6145662,9999319
111303,01-OCT-15,30-SEP-16,Settled,9676374,5620778,6684065
111304,01-JUL-16,30-JUN-17,As Submitted,,8207088,14142383
111305,01-JUL-16,30-JUN-17,As Submitted,34651717,29374397,21752611
111306,01-JUL-16,31-OCT-16,Amended,12636378,6964030,30504014
111308,01-JUL-16,30-JUN-17,As Submitted,,2671255,8822639
111310,01-OCT-15,30-SEP-16,As Submitted,,14255206,39719912
111311,01-JAN-16,31-DEC-16,As Submitted,,3700652,21206145
111312,01-JAN-16,31-DEC-16,As Submitted,,5133560,19895961
111313,01-OCT-15,30-SEP-16,As Submitted,,5520197,16531990
111314,01-OCT-15,30-SEP-16,Settled,19130154,11865868,17382593
111316,01-JAN-16,31-DEC-16,As Submitted,13030265,8465223,14750740
111318,01-OCT-15,30-SEP-16,Settled,,4471083,13906846
111319,01-JAN-16,31-MAR-16,Settled,,3158174,9034616
111319,01-APR-16,30-JUN-16,Settled,,3298871,9331369
111319,01-JUL-16,30-JUN-17,Settled,,11822583,37375993
111320,01-JUL-16,30-JUN-17,As Submitted,,13902952,91680182
111323,01-JAN-16,31-DEC-16,As Submitted,,205739524,184611756
111324,01-MAY-16,30-APR-17,As Submitted,22704538,15834994,22596088
111325,01-MAY-16,30-APR-17,As Submitted,,6616106,14974968
111326,01-OCT-15,30-SEP-16,As Submitted,13579628,9715377,9132740
111327,01-JUL-16,30-JUN-17,As Submitted,32336307,41812998,31922181
111328,01-AUG-16,31-JUL-17,As Submitted,,8958509,23317278
111329,01-JUL-16,30-JUN-17,As Submitted,,16555628,51675035
111330,01-JUL-16,30-JUN-17,As Submitted,,14942195,93180070
111331,01-OCT-15,30-SEP-16,As Submitted,26362095,24828159,28995196
111332,01-OCT-15,30-SEP-16,As Submitted,,12046412,17375636
111333,01-OCT-15,30-SEP-16,As Submitted,,7926785,21383536
111334,01-JAN-16,31-DEC-16,As Submitted,,14700318,40703825
111335,01-DEC-15,30-NOV-16,As Submitted,34860381,30335255,82596152
111336,01-JAN-16,31-DEC-16,As Submitted,,5724225,57342706
112000,01-JAN-16,31-DEC-16,Settled,8840381,16033397,
112003,01-APR-16,31-MAR-17,Settled,155142871,263605754,148200964
112004,28-JUN-16,31-AUG-17,Settled,26495751,75908009,181407
112005,01-SEP-16,05-APR-17,As Submitted,5609416,19651313,
112006,01-JUL-16,30-JUN-17,Settled,17242411,51758471,14690
112007,01-JUL-16,30-JUN-17,Settled,63935540,72549320,215609256
112009,01-JAN-16,31-DEC-16,Reopened,13735272,44596171,
112010,01-SEP-16,31-AUG-17,Settled,18802515,91142222,
112011,01-MAY-16,30-APR-17,Settled,13026275,43611411,
112012,01-JAN-16,31-DEC-16,Settled,10197015,20284791,
112013,01-APR-16,31-MAR-17,Settled,28144865,86398813,
112014,01-MAR-16,28-FEB-17,Settled,13291738,64821765,
112015,01-JUL-16,30-JUN-17,Settled,9592069,25045441,
112016,01-NOV-15,31-OCT-16,Settled,25431204,125657748,
112017,01-JAN-16,31-DEC-16,Settled,15191549,56433121,
112018,01-SEP-16,31-AUG-17,As Submitted,14393785,49319818,6066
113028,01-JUL-16,30-JUN-17,As Submitted,9397931,23166802,
113029,01-OCT-15,30-SEP-16,Settled,13941558,31803990,4846108
113030,01-APR-16,31-MAR-17,Settled,15479848,31145441,
113031,01-SEP-16,31-AUG-17,Amended,23868904,60905953,11341931
113032,01-OCT-15,30-SEP-16,Settled,12888199,22628659,
113033,01-APR-16,31-MAR-17,Amended,15088055,25348616,
113300,01-JAN-16,31-DEC-16,Settled,,1009858129,471587379
113301,01-JAN-16,31-DEC-16,Settled,,692539763,535203995
114004,01-JAN-16,31-DEC-16,Settled,12583148,36247263,4079867
114008,01-JAN-16,31-DEC-16,Settled,24477926,58882960,2753125
114010,01-JAN-16,31-DEC-16,Settled,32600516,119067600,9566640
114012,01-SEP-16,04-JAN-17,Settled,10659821,11732925,6245220
114013,01-JUL-16,30-JUN-17,Settled,14280064,11577997,
114016,01-JAN-16,31-DEC-16,Settled,10842629,34240175,
114019,01-JUL-16,30-JUN-17,Settled,48897906,37673199,
114028,01-JUL-16,30-JUN-17,Settled,26170315,52643933,
114029,01-JUL-16,30-JUN-17,Settled,26099141,20147469,
114032,01-JAN-16,31-DEC-16,Settled,21752107,60404550,6602625
114035,01-JAN-16,31-DEC-16,Settled,26034809,76495160,7737113
114036,01-JAN-16,31-DEC-16,Settled,11007536,36018831,4390990
120001,01-JUL-16,30-JUN-17,Settled w/Audit,844824720,1539718793,938104994
120002,01-JUL-16,30-JUN-17,Amended,298317450,363524279,226836426
120004,01-JUL-16,30-JUN-17,As Submitted,47254845,56989153,57456865
120005,01-JUL-16,30-JUN-17,Amended,177704081,188882938,229185015
120006,01-JAN-16,31-DEC-16,As Submitted,126521609,254988045,175537020
120007,01-JUL-16,30-JUN-17,Settled w/Audit,143739537,215589613,133828183
120011,01-JAN-16,31-DEC-16,As Submitted,368602245,2855022,8292811
120014,01-JUL-16,30-JUN-17,Settled,107235939,133121221,209916749
120019,01-JUL-16,30-JUN-17,Amended,85952977,99699896,81572948
120022,01-JUL-16,30-JUN-17,Settled w/Audit,340035523,473194594,573683163
120026,01-JUL-16,30-JUN-17,As Submitted,186235267,309434807,321805177
120028,01-JUL-16,30-JUN-17,Amended,59487795,48641348,90855490
121300,01-JUL-16,30-JUN-17,Settled,30525499,16022508,23987367
121301,01-JUL-16,30-JUN-17,Settled,10803064,4780479,6257303
121302,01-JUL-16,30-JUN-17,Settled,9798652,6906952,3589720
121303,01-JUL-16,30-JUN-17,Settled,,772877,11201686
121304,01-JUL-16,30-JUN-17,Settled,14021398,10619507,15861125
121305,01-JUL-16,30-JUN-17,Settled,7026668,2125115,2892977
121306,01-JUL-16,30-JUN-17,Settled,16987926,11547017,6721974
121307,01-JUL-16,30-JUN-17,As Submitted,17947983,19321898,4117736
121308,01-JUL-16,30-JUN-17,Settled,28307486,19523861,3771940
122001,01-JUL-16,30-JUN-17,Settled,19000180,15343236,40000
123025,01-OCT-15,30-SEP-16,Settled,41502081,52746666,7446676
123300,01-JUL-16,30-JUN-17,Settled,,607744364,295799804
124001,01-JAN-16,31-DEC-16,Settled,10026709,17152211,530294
130002,01-OCT-15,30-SEP-16,Settled,271052918,312279455,364822784
130003,01-JUL-16,30-APR-17,Settled,109833944,144276579,177336617
130006,01-OCT-15,30-SEP-16,Amended,1062716680,1171118588,1443147124
130007,01-JUL-16,30-JUN-17,Amended,473567118,788196604,684481639
130013,01-JUL-16,30-JUN-17,Reopened,115328073,153639784,193721946
130014,01-OCT-15,30-SEP-16,Settled,76359497,175707773,217511990
130018,01-OCT-15,30-SEP-16,Settled,187015333,613579069,385314101
130025,01-OCT-15,30-SEP-16,Settled,56291622,30696217,69353947
130028,01-JAN-16,31-DEC-16,Settled,199741477,389242893,376868707
130049,01-JAN-16,31-DEC-16,Amended,346822260,471800467,518750448
130063,01-JAN-16,31-DEC-16,Settled,35330701,33256619,88861344
130065,01-JAN-16,31-DEC-16,Amended,137975382,68093038,317528097
130066,01-JAN-16,31-DEC-16,Settled,32756605,41381834,42448841
131301,01-JAN-16,31-DEC-16,Settled,12773304,4222572,12181110
131302,01-OCT-15,30-SEP-16,Settled,,9409335,21091617
131303,01-JUL-16,30-JUN-17,Settled,9816415,4445800,8615590
131304,01-OCT-15,30-SEP-16,Settled,6869517,3034255,4206952
131305,01-OCT-15,30-SEP-16,Settled,,7957189,26691779
131307,01-JUL-16,30-JUN-17,Settled,,5348082,17433224
131308,01-OCT-15,30-SEP-16,Settled,,183896,2572588
131309,01-OCT-15,30-SEP-16,Settled,17234016,6870545,14388203
131310,01-OCT-15,30-SEP-16,Settled,,7500654,16539916
131311,01-OCT-15,30-SEP-16,Settled w/Audit,27222887,10510697,35196963
131312,01-OCT-15,30-SEP-16,Settled,,11329919,32221467
131313,01-OCT-15,30-SEP-16,Settled,,2515104,17647722
131314,01-DEC-15,30-NOV-16,As Submitted,,2689834,14358738
131315,01-OCT-15,30-SEP-16,Amended,,3853289,14785156
131316,01-JAN-16,31-DEC-16,Settled,20710301,16742281,17266604
131317,01-JAN-16,31-DEC-16,Settled,,5217395,16801935
131318,01-OCT-15,30-SEP-16,Settled,,2153509,20553014
131319,01-OCT-15,30-SEP-16,Settled,25060102,13534813,26583984
131320,01-JUL-16,30-JUN-17,As Submitted,,6586487,22558223
131321,01-JUL-16,30-JUN-17,Settled,,6884079,17968096
131322,01-OCT-15,30-SEP-16,As Submitted,17770665,12646933,14892172
131323,01-OCT-15,30-SEP-16,Reopened,,27077407,67513512
131324,01-OCT-15,30-SEP-16,Settled,,732410,6150692
131325,01-JAN-16,31-DEC-16,Settled w/Audit,82415826,62982675,127337513
131326,01-JAN-16,31-DEC-16,Settled,,24310369,49353844
131327,01-JAN-16,31-DEC-16,Settled w/Audit,,24770367,65783073
131328,01-JAN-16,31-DEC-16,Settled w/Audit,,21306108,46583301
132001,01-OCT-15,30-SEP-16,Settled,14184860,31337322,
132002,01-SEP-16,31-AUG-17,Settled,16189582,43203229,
132003,01-JAN-16,31-DEC-16,Settled,13902612,28144065,42327
133027,01-JAN-16,31-MAY-16,Settled,4050080,6854522,
133027,01-JUN-16,31-MAY-17,Settled,10182736,16435414,
134002,01-OCT-15,30-SEP-16,Settled,15597911,82631000,5364250
134009,01-JAN-16,31-DEC-16,Settled,2970349,4297055,
134010,01-JUL-16,30-JUN-17,Settled,22801900,22063633,
134015,11-FEB-16,26-AUG-16,Settled,1846391,980193,
140001,01-JUL-16,30-JUN-17,As Submitted,68159241,59705934,151393234
140002,01-JAN-16,31-DEC-16,Settled,116696979,184398012,300706107
140007,01-JAN-16,31-DEC-16,Amended,367441749,1134912913,907829731
140008,01-JUL-16,30-JUN-17,Amended,117609981,294131474,252427597
140010,01-OCT-15,30-SEP-16,Amended,1128285567,1722391418,2598588874
140011,01-APR-16,31-MAR-17,Settled,122386433,219382658,362835107
140012,01-JAN-16,31-DEC-16,Settled,94783816,122130136,271593788
140013,01-JAN-16,31-DEC-16,Settled,79605240,152349890,283249712
140015,01-OCT-15,30-SEP-16,As Submitted,229253053,502120511,465788331
140018,01-JUL-16,30-JUN-17,Amended,251070807,637942998,561075877
140019,01-SEP-16,30-JUN-17,As Submitted,12190314,4221900,23089464
140029,01-JUL-16,30-JUN-17,As Submitted,264829092,609228910,979128366
140030,01-JAN-16,31-DEC-16,Amended,261736755,657303723,677629235
140032,01-JUL-16,30-JUN-17,Amended,114584990,113513413,236156977
140033,01-DEC-15,30-NOV-16,Settled,14215355,56879359,53680282
140034,01-JAN-16,31-DEC-16,Amended,77637423,108324998,157901160
140040,01-MAY-16,30-APR-17,Settled,46458951,136737149,215422626
140043,01-MAY-16,30-APR-17,Settled,147697338,162591892,442663947
140046,01-JAN-16,31-DEC-16,Settled,141316103,259812865,233768145
140048,01-JAN-16,31-DEC-16,Settled,137168326,303716766,226040017
140049,01-MAY-16,30-APR-17,Amended,116729931,330793835,356425447
140052,01-OCT-15,30-SEP-16,Settled,71616279,118446551,232460014
140053,01-JUL-16,30-JUN-17,As Submitted,371838392,842149560,769079792
140054,01-OCT-15,30-SEP-16,Amended,210784736,512926830,711154056
140058,01-OCT-15,30-SEP-16,Settled,80120925,103494445,225555544
140059,01-JUL-16,30-JUN-17,As Submitted,30806833,14604755,72737766
140062,01-JAN-16,31-DEC-16,Amended,353826301,766063495,747235010
140063,01-JUL-16,30-JUN-17,Settled,101694762,142558295,275549661
140064,01-OCT-15,30-SEP-16,Settled,54907770,112337795,232345393
140065,01-JAN-16,31-DEC-16,Settled,158680290,304866796,287258697
140067,01-OCT-15,30-SEP-16,Reopened,673746849,2297358094,1631426058
140068,01-APR-16,31-MAR-17,Settled,45057395,80049623,44506904
140077,01-JAN-16,31-DEC-16,Settled,45101137,18981291,41705638
140080,01-JAN-16,31-DEC-16,Amended,154341371,447801178,396032880
140082,01-JUN-16,31-MAY-17,Amended,101053521,287583359,234005275
140083,01-JUL-16,30-JUN-17,As Submitted,52055713,57798272,27213605
140084,01-DEC-15,30-NOV-16,Settled,132075372,702259833,569751282
140088,01-JUL-16,30-JUN-17,Amended,1322869584,3408818853,2982634337
140089,01-JUL-16,30-JUN-17,Settled,53675512,32975151,124552503
140091,01-JAN-16,31-DEC-16,Amended,585709055,1248056744,1681767105
140093,01-JAN-16,31-DEC-16,Amended,83558109,187386155,309935373
140095,01-JUL-16,30-JUN-17,As Submitted,89864693,138601796,169660969
140100,01-JUL-16,30-JUN-17,Settled,298255434,223349428,1056958602
140101,01-JAN-16,31-DEC-16,Amended,123893622,157239071,324404601
140103,01-JAN-16,31-DEC-16,Settled w/Audit,80412485,109833043,57738188
140110,01-OCT-15,30-SEP-16,Settled,77136938,88920645,239298831
140113,01-JAN-16,31-DEC-16,Settled,117452721,347300429,300696458
140114,01-OCT-15,30-SEP-16,Settled w/Audit,210534398,682650359,655001904
140115,01-JUL-16,30-JUN-17,Settled,40612525,75119247,67927295
140116,01-JUL-16,30-JUN-17,As Submitted,356117096,477608147,775332897
140117,01-JAN-16,31-DEC-16,Settled,264438433,850622985,489740462
140118,01-JAN-16,31-DEC-16,Settled,102431567,377991374,297942706
140119,01-JUL-16,30-JUN-17,As Submitted,975755650,2022979056,1629344993
140120,01-MAY-16,30-APR-17,Settled,63703169,73594146,149945076
140122,01-JAN-16,31-DEC-16,Settled,274706192,403963496,578299476
140124,01-DEC-15,30-NOV-16,As Submitted,961506475,652705996,669290070
140125,01-JAN-16,31-DEC-16,Amended,85696624,504481866,422057430
140127,01-JAN-16,31-DEC-16,Amended,129778987,231054513,211679553
140130,01-SEP-16,31-AUG-17,Amended,271873923,376802275,868437918
140133,01-JUL-16,30-JUN-17,Amended,123466595,356301183,247427953
140135,01-OCT-15,30-SEP-16,Amended,181041149,269064953,487809573
140137,01-JAN-16,31-DEC-16,Settled,26432236,11390037,52468529
140143,01-OCT-15,30-SEP-16,Settled,65117918,47536912,139600110
140145,01-JUL-16,30-JUN-17,Amended,46949504,19692845,107114255
140147,01-OCT-15,30-SEP-16,Settled,39809127,36506132,112616817
140148,01-OCT-15,30-SEP-16,Amended,525699282,1141241932,1026153615
140150,01-JUL-16,30-JUN-17,Amended,820419948,1171681287,1315259297
140155,01-JAN-16,31-DEC-16,Amended,109957953,284284524,386639777
140158,01-JUL-16,30-JUN-17,As Submitted,189631760,311863894,292568846
140160,01-JAN-16,31-DEC-16,Settled,95197402,118438553,267449661
140161,01-OCT-15,30-SEP-16,Settled,35783047,51879658,136501500
140162,01-OCT-15,30-SEP-16,Settled,105812157,298082388,316255316
140164,01-APR-16,31-MAR-17,Settled,220573549,393271042,544101288
140166,01-JUL-16,30-JUN-17,Amended,118274555,222921612,318541068
140167,01-OCT-15,30-SEP-16,As Submitted,30750701,15880304,60256691
140172,01-JAN-16,31-DEC-16,Settled,243849289,492623750,570671192
140174,01-JAN-16,31-DEC-16,Amended,172825188,421324943,562469775
140176,01-JUL-16,30-JUN-17,As Submitted,86938209,114726542,194687304
140177,01-APR-16,31-MAR-17,Settled,59421021,159096955,92904667
140179,01-JUL-16,30-JUN-17,As Submitted,188160448,507451903,520890569
140180,01-JAN-16,31-DEC-16,Amended,262249184,751752742,531088768
140181,01-JAN-16,31-DEC-16,Settled,44787670,82591124,29815627
140182,01-JAN-16,31-DEC-16,Amended,316075235,767433327,657612868
140184,01-MAY-16,30-APR-17,Settled,60218721,236485990,280988713
140185,01-JAN-16,31-DEC-16,Amended,232190552,521525890,500737833
140186,01-JAN-16,31-DEC-16,Amended,215769153,374643979,574459136
140187,01-JUL-16,30-JUN-17,As Submitted,166330644,288639499,370151125
140189,01-JUL-16,30-JUN-17,Settled,182872420,187683257,504287025
140191,01-OCT-15,30-SEP-16,Amended,294601330,442891114,789180934
140197,01-OCT-15,30-SEP-16,Amended,37701397,40358558,17238264
140200,01-JUL-16,30-JUN-17,Amended,413141276,1124702786,1158411132
140202,01-JAN-16,31-DEC-16,Amended,273720446,817139314,675611335
140206,01-OCT-15,30-SEP-16,Settled,91823163,176459443,135199067
140208,01-JAN-16,31-DEC-16,Amended,899719115,2374139252,1004822330
140209,01-JAN-16,31-DEC-16,Settled,280000576,544311107,655858321
140210,01-JUL-16,30-JUN-17,Settled,47798471,45653304,98632522
140211,01-SEP-16,31-AUG-17,Amended,274271414,466736295,946192475
140213,01-OCT-15,30-SEP-16,Amended,321770586,576103612,630504805
140217,01-JAN-16,31-DEC-16,Amended,137750825,434475315,347283334
140223,01-JAN-16,31-DEC-16,Amended,566127242,1380044377,866984268
140224,01-JAN-16,31-DEC-16,Amended,185393500,468614668,351384548
140228,01-JUL-16,30-JUN-17,Settled,342924844,886018046,1203010239
140231,01-JUL-16,30-JUN-17,Settled,567724314,1199561402,1968275369
140233,01-OCT-15,30-SEP-16,As Submitted,272102601,642470879,681247442
140234,01-JUL-16,30-JUN-17,Amended,64690192,58778851,186450157
140239,01-JUL-16,30-JUN-17,As Submitted,269076997,640891368,532138458
140240,01-JUL-16,30-JUN-17,Settled,59323153,185931692,124900299
140242,01-SEP-16,31-AUG-17,Amended,753637982,1712961055,2445749370
140250,01-JAN-16,31-DEC-16,Settled,196030354,432998520,448845817
140251,01-JAN-16,31-DEC-16,Amended,106445172,388963147,216683454
140252,01-OCT-15,30-SEP-16,Settled w/Audit,412511645,725392767,934551414
140258,01-JUL-16,30-JUN-17,Settled,447823707,1096736938,1050753669
140275,01-JUL-16,30-JUN-17,Settled,77130081,94951529,146622334
140276,01-JUL-16,30-JUN-17,Amended,781826764,1456332589,1618906528
140280,01-JAN-16,31-DEC-16,Settled,255372933,380137160,503985177
140281,01-SEP-16,31-AUG-17,Amended,1189538743,2865614852,3052142428
140286,01-MAY-16,31-AUG-16,Settled,48226264,75134106,102339391
140286,01-SEP-16,31-AUG-17,Amended,157376251,254002809,349272851
140288,01-JAN-16,31-DEC-16,Amended,311459698,756255149,537828695
140289,01-JAN-16,31-DEC-16,As Submitted,112503516,176882665,295447984
140290,01-JUL-16,30-JUN-17,Settled,316508737,802762574,748224486
140291,01-JAN-16,31-DEC-16,Settled,226828276,380264413,466344189
140292,01-JAN-16,31-DEC-16,Settled,78982838,131183547,119713319
140294,01-JAN-16,31-DEC-16,Settled,31606794,51009651,153661745
140300,01-DEC-15,30-NOV-16,Settled,76315192,10758128,82582716
140304,01-JAN-16,31-DEC-16,Settled,130877782,172541334,328161323
140307,16-MAY-16,31-DEC-16,Settled,57684165,78556137,68897939
141300,01-SEP-16,31-AUG-17,Settled,,1853364,16062915
141301,01-JUL-16,30-JUN-17,Settled,,9598239,64289241
141302,01-OCT-15,30-SEP-16,Settled,20258652,7733402,18634618
141303,01-MAY-16,30-APR-17,As Submitted,,3257434,24268030
141304,01-JUL-16,30-JUN-17,As Submitted,,2519271,23869260
141305,01-JUL-16,30-JUN-17,As Submitted,,7094495,36316032
141306,01-JUL-16,31-DEC-16,As Submitted,,1089231,14654919
141307,01-MAY-16,30-APR-17,As Submitted,,4865870,33939983
141308,01-MAY-16,30-APR-17,As Submitted,,2475419,16647415
141309,01-JAN-16,31-DEC-16,Amended,,3821554,21416075
141310,01-OCT-15,30-SEP-16,Settled,,9521931,57120771
141311,01-JUL-16,30-JUN-17,Settled,26085544,15094738,65714987
141312,01-MAY-16,30-APR-17,Settled,,7132008,53333124
141313,01-OCT-15,30-SEP-16,Settled,,3618320,33489339
141315,01-OCT-15,30-SEP-16,Amended,21653701,6257338,45050794
141316,01-JAN-16,31-DEC-16,As Submitted,,6748794,108504679
141317,01-OCT-15,30-SEP-16,Amended,66187376,44145039,123517898
141318,01-OCT-15,30-SEP-16,Settled,,7309266,57240970
141319,01-JUN-16,31-MAY-17,Settled,33118781,22523076,58174664
141320,01-JAN-16,31-DEC-16,Amended,,12652472,72006057
